,tweet_id,text,relevance,viewpoint
23333,1255371865796812800,,no,none
23334,1248250092630323204,@FLOTUS WHY ARE YOU ALWAYS SQUINTING? https://t.co/42WANDsfTK,no,none
23335,1255184554983333890,"@mythichorse this, the only thing i can do https://t.co/5CTBp4BYXK",no,none
23336,1255600823108808706,"@DailyCaller The answer is No, these dreamers need to take care of business which should of already been handled to become citizens. Either you want to be a U.S. citizen or you don't.  They've done nothing so far.",yes,diagnostic
23337,1256627147747147776,"@shoe0nhead Legit never heard ""die cis scum"" before... Sounds like a star wars reference 😂",no,none
23338,1255290492117569539,,no,none
23339,1255363392002539522,@Q4ALL3 Good riddance  of  bad  rubbish...,no,none
23340,1256363167061553154,@DouthatNYT @JackPosobiec This is an incredibly stupid take,no,none
23341,1255309195676651520,,no,none
23342,1258743346291281920,@sgc0811 @MichaelTetrick @atensnut That’s okay you are entitled to your opinion... just go th NYC and pop into a hospital... give a few patients hugs .. share their food .. stay with them .. PROVE IT TO US .. it’s a hoax .. we would love to believe that,no,none
23343,1255501033830150144,"@AshaRangappa_ Whichever way these states decide, it's a life-and-death call. Unconstitutional, most likely, but certainly unconscionable",no,none
23344,1255517837155852289,@collegemenfess aku tim camscanner heuheu,not english,NA
23345,1255336859040919553,@JYSexton The plants are critical infrastructure but the workers are treated worse than animals.,no,counter
23346,1316455728492601344,"@sunoverla11 @drcnguyen @GavinNewsom still think COVID-19 is a ""hoax""?  you can count all the way to the virtual funerals on how many weddings, baby showers,  graduations,movies,bbqs, parties,restaurants,plays,games and concerts you've had to miss cause of this ""fake"" pandemic! will we ever get to 1m victims?",no,none
23347,1255256923122872322,,no,none
23348,1256226113942102017,@JV_Dzhuga @Tam_Resist @PressSec @realDonaldTrump 😂😂😂,no,none
23349,1255257875649306625,,no,none
23350,1257632922078601216,@realDonaldTrump https://t.co/5rsP4CiQqc,no,none
23351,1255938599779856385,@hollylecraw @charliebecause @MikeConnollyMA https://t.co/9S1hdNOFsM,no,none
23352,1255549436744384514,"@ScottAdamsSays Sounds great.  I would pay extra too.  Would be nice if the seat in front of my seat were a bit less close too. But, guess they’d have to do much renovation for that.",no,none
23353,1255593743593410561,@nabilelhalfawy يا سلام يا قبطان. محمد ممدوح ممثل رائع واحب اعماله جدا وفعلا مفتقدينه في رمضان. كان لازم ياخد دور وكيل النيابة في مسلسل لما كنا صغيرين. ده مكانه.,not english,NA
23354,1255221382398586882,"@giMbOiD999 @jhb430 @MetallicaDad @thehill Weak answer. I am 73 years old, white,have no problem proving my citizenship. Yet I have worked, obtained driver’s licenses and bought alcohol all my life without having to show a picture ID or any proof of birth or citizenship. /1",no,none
23355,1254542820788101121,@LARayRay @FlyThaiMMA She fucking knew. Every normie civilian who happened to spend 5 minutes on Crazy Days and Nights in 2013 fucking knew.,no,none
23356,1255253785682874368,@thehill His supporters can never degrade someone's intelligence ever again. They'll always be known as the Lysol losers. I don't even think children injected that stuff after hearing Trump bring it up.,no,none
23357,1255136277503995909,"@HummerSohn @StadtMuenchen https://t.co/F6PL4fOqDf Dash setzt voraus, dass die Fallzahlen auch vollständig und richtig gemeldet werden. Leider war dort in den letzten Wochen der Meldeverzug in #Muenchen deutlich zu hoch. Das RKI Dash ist ein Steuerungsinstrument auch für die Politik. #Corvid19",not english,NA
23358,1256549955390578688,@BarbiereComE @duddah0 @Isadalgobbo Não pode faltarrrrr,not english,NA
23359,1258595451684687872,@LouiseMensch @RealCandaceO @NYGovCuomo @realDonaldTrump Cuomo murdered numerous people who resided in nursing homes. I pray he gets what he deserves.,no,none
23360,1255265991581470722,,no,none
23361,1255164178756747266,@CBSNews Fake news. Misleading statement. LEGAL immigrants ARE getting checks,yes,diagnostic
23362,1255286657135325185,3) His nationalism has has fueled a cruel immigrant policy that has torn families apart. I was a social worker and I know that the trauma those children and families have experienced will never be repaired. There is such a thing as attachment disorder which is a form of mental,yes,counter
23363,1255175269041635328,"""The essential work of those risking their lives to keep our society fed, healthy and moving forward has never been more obvious, including the critical role immigrants play in health care, the food supply, transportation and other vital jobs."" - @pilitobar87",yes,counter
23364,1255561800667430912,"@butgreit @stephen_taylor It will not be mandatory. Stop spreading this misinformation.
This situation is not ideal, but it is made worse by this sort of thing.",no,none
23365,1255359855373754369,@VoteOjeda2020 @JohnLeguizamo Exactly...!,no,none
23366,1257429037665959943,@MemberofdaTribe @Public_Citizen Well... I both live and work in Wa... So... My workplace is in Seattle.,no,none
23367,1255654360186568705,"@Dorothyrealtor @SenatorDurbin @LWVIL Again, ur talking nonsense and insulting the ppl who "" volunteer"", 15 hrs that day,  to make sure elections have integrity in this country.  Become an election judge and then we will discuss!",no,none
23368,1254767625026011136,@JaySekulow Her mother must be so proud.,no,none
23369,1255174963302203394,"@InlandSkills @playersprogramu I just read that. I think we have guys in France, Estonia, Mexico, Seattle, etc. Not an easy drive.",no,none
23370,1255300613895852033,@bostonherald Well that bill won’t pass the House. So f u Donald Trump.,no,none
23371,1255220168680255490,@NBCNews You told us that the virus is airborne. So what good is a mask,no,none
23372,1347892873275043841,@sandyknibb53 @Q4ALL3 @MamaBearT4 Hahahaha,no,none
23373,1255190177091391494,@JoeBiden I’m with her 👇🏽 https://t.co/wQHuMsHwHq,no,none
23374,1255284055597363207,@tallpaulawesome your root chakra is healing,no,none
23375,1255173112242548737,@MarieGilchrist6 @Public_Citizen The shortage is in the PRODUCTION not the money. Unless you think you can wear dollar bills on your face throwing more money at the problem can't make them produce PPE faster.,no,none
23376,1255231649744388098,,no,none
23377,1255158793765359616,"@LATiffani1 @shestheone8 Sounds like another hoax is imminent, followed by an idiotic bill.",no,none
23378,1255269122251907072,@medawea قمة الأمل,not english,NA
23379,1255158876749443074,@WalshFreedom Yes. They just didn’t want ‘that’ President to have executive powers.,no,none
23380,1262844720788750339,"@bweiny @AOC I feel like it. I’m the only one in this conversation who understands why millions are sitting home right now. It’s not to fight to do anything we want to, it’s to save lives. There’s a fundamental difference between us, I value other people over me.",no,none
23381,1255165662411948033,@libbywby @ThreeUKSupport Honestly I can't cope right now 😂😂😂😂😂😂😂,no,none
23382,1255262593498992640,,no,none
23383,1257967945327628288,@stevejetcity @CarolAlmero1 @TheRickWilson There must be a vaccine for the self-proclaimed elite cuz these guys never wear masks. #CovidConspiracy,no,none
23384,1255297801812160512,@bostonherald Good!!!,no,none
23385,1257944406910533633,"@CdtribalCraig @charliekirk11 Yikes, sorry to say but you just lost out on thousands of dollars by claiming that $100. Shouldn’t have done that, they would’ve never known.",no,none
23386,1246583731319640064,"Add the Obama/Trump war on undocumented immigrants as another reason why this virus inflicts more damage than need be.
https://t.co/9mQGaZ9dao",yes,counter
23387,1260552926826618881,@SnapBoogieLady @LindyLawyer @TarynJay5 @chrislhayes Flu season goes through Feb and can last to as late as May. Certainly there would have been an overlap w/ Covid but agree that mitigation could have helped some anyway.,no,none
23388,1263284989342281728,@crazysexyghoul @FlyThaiMMA ok,no,none
23389,1255487507396997123,@Tarkitsanapong เล่นพับจีมั้ยคะ;—;,not english,NA
23390,1255250178514313225,@BetsyDeVosED @usedgov You know nothing about education.  Resign.,no,none
23391,1255729989925908485,@DRE5__ @meenee_31 @dalo866 @HFN_1990 ههههههههههههههههههه اذا كان في الرياض ومن qرطبة ويبدأ اسمه بحرف العين احتمال كبير هو,not english,NA
23392,1255493642237681664,@DailyCaller 🖕🖕🖕🖕🖕🖕🖕🖕🖕,not english,NA
23393,1254941399008661504,@RobinEdgar @Mindkil66373369 @SofaAssoc @777francesa @juliehealy67 @UUHistorySoc @SPVM @UUClassStories Some people lie but pretending this is particular to women who lie about sexual assault against men when these victims are treated like total shit by society is about our misogyny more than truth. Making an issue about this is really about promoting sexual assault with impunity.,no,none
23394,1255335674057830401,"@RedboxWire I'd hurry &amp; get a @BinanceAmerica account, 😸
Lowest fees
Best part 0 ach wire fees for deposits &amp; withdrawals!
Earn staking rewards while trading in $atom $algo $xtz

Ref 35020639

https://t.co/zHSMUjO4n7

#crypto #bitcoin #ltc #bnb #btc #algo",no,none
23395,1254838386508128257,,no,none
23396,1257979698652614657,@DailyCaller ANY MONEY!!  They are breaking the law &amp; should be lawfully prosecuted,no,diagnostic
23397,1255530953994354689,@B52Malmet Does Ivanka have a trademark on meat?,no,none
23398,1255466346114166787,"@HawaiiDelilah @Joseph4800 This is total BS. I c Stephen Miller on his shoulder whispering in his ear. We have got to get rid of these pricks. November can't get here fast enough#VoteBlue2020
#VoteBlueToEndThisNightmare",no,none
23399,1255217245820772352,"@FAIRImmigration @voxdotcom @nicolenarea No, the US is protecting our citizens",yes,none
23400,1255286850572476417,@fajeralnasseer thank u gorgeous 💗💗,no,none
23401,1255573671428538370,@malr1960 @al_rountree @christine4world @michmenhennet @RepMattGaetz @GovRonDeSantis @realDonaldTrump I knew several who did make good on the threat. My 🇺🇸 husband is soon to be 🇨🇦.,no,none
23402,1255569009438834690,@ProductsJSON bro blame tuck,no,none
23403,1313837888413597703,@TimRyan @RoKhanna Q,no,none
23404,1257758468053876736,@Ilhan How do they think landlords will pay their mortgages?  Either they’re lying to you or they’re really that dumb.,no,none
23405,1255464273796567043,@Stonekettle with American citizens........,no,none
23406,1255224474019991553,@katenorman73 Happy birthday precious munchkin ❤️😍🎂🐾,no,none
23407,1255284005596995584,"@TomiLahren @GavinNewsom Do you think illegals can't carry viruses? 
Have you never been to a Trump rally!? It's one of his key talking points!",yes,diagnostic
23408,1252618253798715392,@DreadPirRob42 @EdnalunaJ @DailyCaller Hope Trump cancels what USA owes communist China for pay back of coronavirus ‼️‼️‼️🇺🇸🇺🇸🇺🇸,no,none
23409,1255511097987260418,"@ifindkarma @crampell @MollyJongFast By law, if Congress appropriates it he has ZERO authority to withhold it for any reason, the Exec branch has no control over the purse. The only thing he can do is veto the bill so no one gets anything which then Congress can vote to override his veto. He can't withhold anything!",no,none
23410,1256943711692390401,@cryptocom @cryptocom,no,none
23411,1255304903519584259,@DogMom1994 @duty2warn Damn that Obama for leaving him with faulty COVID-19 tests!,no,none
23412,1255167589661265921,@Kokomothegreat They have the same IQ. Who the hell else would be waving one of his flags wearing that ugly ass hat carrying an AK47?  Brain damaged listening to crazy ass rants years of drinking his koolaid.  Just because some  have IVY league degrees doesn’t make them any smarter. All Idiots.,no,none
23413,1255236797879275520,@SouthernKeeks Same,no,none
23414,1255293721937170434,"To make oneself the object of a new Holocaust, however imaginary, is to grab hold of the maximal misfortune and to put oneself in the most desirable place—that of the victim who escapes all criticism.",no,none
23415,1256297784313069575,@JohnCon63115127 @Wildwords2 @SteveKrak ...are you SURE you’re not a bot with 7 followers....maybe if you sold out as a bot you’d gain a few followers...I mean 7???,no,none
23416,1255811964107800578,@Ginas1369 @Public_Citizen Truth,no,none
23417,1255180346011901953,@IrexitFreedom And they can bring them into their own homes so.,yes,none
23418,1255247802910769154,@SouthernKeeks I know people like to claim that no mom ever faces a health emergency that could mean a pregnancy would threaten her life. I’m going to tell you: that’s a vicious lie.,no,none
23419,1261338047708139522,@chargrille @chrislhayes You do realize that if you have a reduction in pay or a reduction in hours at your job you can still collect unemployment on that reduction. Might differ from state to state so you’d have to look into what the unemployment rules are where you are. 🤞,no,none
23420,1255405873566007296,@RepAndyBiggsAZ Amen,no,none
23421,1255482638862880769,@ScottAdamsSays I think people who are tall would do that to have the front seat taken out,no,none
23422,1255223950948347908,,no,none
23423,1262465473456812033,"@RepAdamSchiff Illegals schiff 
Quit lying everyday",yes,diagnostic
23424,1255272922731679745,@RaniaKhalek @JacobVFox Didn't Trump get rid of Federal oversight of meat plants in favor of industry's own safety plan?,no,none
23425,1255298647429992454,@JGaffneyUSN @latimes @latimesopinion NY's Tim Dolan never passed up an opportunity to accrue just a bit more power and attention. Don't trust him as far as I an throw him. And to throw him I'd need gravity's help from a pretty good height.,no,none
23426,1256228928135495680,"@Hi_IQ_Trump @MkUSASteakAgain @RyanGirdusky @MarkSKrikorian And where is this not true anywhere else? You need money to travel anywhere, especially out of the country. Everyone uses passports in every country for foreign travel.",no,none
23427,1280225147522342913,@realDonaldTrump والله انت ال هتغرفها مش الميديا يالا بالشفا,not english,NA
23428,1292366013015752704,@realDonaldTrump @michelle4trump That’s for sure Mr.President!,no,none
23429,1255530520554979330,"@philosophrob ""US has spent $5.9 trillion on Middle East, Asia wars since 2001"": Study https://t.co/aSalGwPFWd",no,none
23430,1439587710918873096,"@DaltonReport How can we let masses in without vetting them first? I’ve always been proud of the USA as a country of immigrants &amp; freedom seekers, but this is unsafe &amp; even insane. Let’s 1st process the ones who’ve waited &amp; vet asylum seekers. #ProtectOurChildren #ProtectTheVunerable",yes,counter
23431,1255233804735741954,@SouthernKeeks YepZ,no,none
23432,1261190972731387905,"@Seakat61 @Trump_Regrets @realDonaldTrump @BlueAngels @AFThunderbirds Agreed. He’s a divisive, corrupt, nut bag. We deserve better. Had he taken the pandemic seriously in January &amp; come through on nationwide testing, we’d be open by now. #ByeDon2020 #BeBetterAmerica #DividerInChief",no,none
23433,1255186105017569281,"@juliemason Yes, ma'am.",no,none
23434,1255649165142405120,@RepAndyBiggsAZ Dems need to cut out the political bs so we can go back to working and living,no,none
23435,1255586291992809472,"@KTharase @briebriejoy Putin must have pretty amazing foresight to have convinced her all the way back in 1993 to tell her mother, brother, neighbour and friends (all of whom corroborate her story) at the time that Biden raped her so it would be backed up in case Biden ever ran for President in 2020",no,none
23436,1336310798310895616,@flywithkamala @HillaryClinton @JoeBiden https://t.co/ZDGB00lVr5,no,none
23437,1255517826418446338,@RealCandaceO That is terrible,no,none
23438,1255311735143227392,,no,none
23439,1255159151585406976,@blume_lee @TucsonStar No evidence for any of that.,no,none
23440,1258169684064481280,@BatterU67062660 @AlphaTrish73 @LacyJohnsonMN @RyanAFournier At risk seniors do not go into the grocery store!! They have groceries delivered or shipped!! Republicans are afraid of mail in ballots!!! They win by stifling the vote!!! #VoteBlueToEndThisNightmare,no,counter
23441,1255976327519309831,@andyypants @brennx0r @Public_Citizen Multi millionaires and billionaires hoarding vast amounts of money is diluting and has caused the cost of living to skyrocket. Wages have remained stagnant.,no,none
23442,1255053969996550144,@esoterically60 @j_jubie I got involved in the discussion because I follow Talib on tweeter.That's how I got into it.Unless Talib himself wants me to stay out of it then I dont see how I am at fault for participating in topics that are on his timeline.Else feel free to block me.All up to you🤷🏿‍♂️,no,none
23443,1255612684449443840,@atarimoe As opposed to you choosing to interpret the Bible out of context to support your homophobic myopia?,no,none
23444,1276341815906533377,@realDonaldTrump You're missing the message @realDonaldTrump. It is not enough to be doing a lot of testing. You need to help STOP the spread in the first place! Be a good leader (ha) and do more!,no,none
23445,1266904731307307009,@GOPChairwoman @realDonaldTrump America is not a flag. It’s people. Try saluting us.,no,none
23446,1255274742808023041,"@ArnoldSwachn1g @BhatMannan @Eydris_ @Anthony36997311 @farrazisastoner @Nahviception @SUNEEEM @BurhanRiyaz1 @dodmutaashiq @dawar_adnan1 
These guys have permanent seats on the Twitter Jedi order.😌🤣",no,none
23447,1255285658651942913,@renato_mariotti Quid pro quo Clarice.,not english,NA
23448,1255298224967032834,@jaysbookman @mgmglobal Is it GENOCIDE  yet   ? https://t.co/ZftMZ9ncYn,no,none
23449,1255265693571874818,"@blackwomenviews the GOP senate is complicit in this, they were warned and they chose to keep him in office anyway. The abuse of power continues. https://t.co/jU775ixKfS",no,none
23450,1255409538695680000,,no,none
23451,1255243614030106632,@Debbie56111656 @realDonaldTrump Trump presidency : a success,no,none
23452,1253336100262690823,,no,none
23453,1255272675829788675,,no,none
23454,1255340417182322689,@Classr0om @fiore_perez1 JAJAJJAJAUPS,not english,NA
23455,1255257255194353670,@WritesMore @timekiller_s @realDonaldTrump There's that three word Latin phrase again. A phrase the Prez has so much difficulty understanding.,no,none
23456,1298654602070392837,"@SarahBeeson9 @TheClearCider @realDonaldTrump It’s not over yet.
I’m pretty sure you’re full of BS.
And racist too! https://t.co/BkPkYYm2IL",no,none
23457,1255293423457894400,@Mandalorian_Ren @Mistress_Jan I thought Mexico was going to pay for it?,yes,none
23458,1255164956074487809,"@Refugees Please, we are Iraqi refugees in Turkey.  We wait 4, 5 and 6 years, and today in Turkey, we do not have a homeland for our situation with our children.  Please resolve refugee files in Turkey.  #StandWithIraqiRefugees",yes,none
23459,1255260748223258625,@EGM0590 Ooooo double date. Tell her you want to take her to Cartagena. Instant panty dropper.,no,none
23460,1256613858539692034,"@RuthCTaylor @calicocoa @SMSCats2 @johnpavlovitz I am not saying that if your white or black you are a racist.  I am saying if you voted for Trump you are a racist as DEFINED by Kendi in his book, as follows “one who is supporting a racist policy through their actions or inaction or expressing a racist idea.”",no,counter
23461,1255226949280153600,@leandrozither @canalCCore @Rod_Bolsonaro É claro que o próprio presidente já deve ter revido essa parceria depois dessa pandemia!,not english,NA
23462,1258171765190201347,"@blueheavenly @AlphaTrish73 @LacyJohnsonMN @RyanAFournier They should go to the grocery store. There’s nothing wrong with going. You do realize that some of our most older people have no way to order online, get it shipped, or pick up. Some don’t even have internet. So they’re cut off, listening to fake news and lonely. No.",no,none
23463,1256187457084682240,@JackPosobiec Hell yes,no,none
23464,1255160808700628992,@CBSNews He is such a horrid human being,no,none
23465,1257089755248033795,@senatemajldr @GuyBensonShow https://t.co/Xi8kxfe6lV,no,none
23466,1255394361992458240,@TheFooCommunity Hijos de su puta madre,not english,NA
23467,1255142516422094853,"@H329Rk I have a question &amp; if you'd rather not answer..I understand. If you're envious, what stops you from pursuing the faith? And I mean no disrespect or rudeness. I'm honestly curious. I know the meaning of agnostic but I don't have the understanding..if that makes sense.",no,none
23468,1255975372027580416,@nabilelhalfawy و الله انت اللى واحشنا يا قبطان,not english,NA
23469,1254968475983982592,@KaitMarieox That is correct. And we know who the real racists are. https://t.co/u2GFfM2lOo,no,none
23470,1254874428493770759,"@KrazyDarckness Just not seeing that. To be honest, how I read, I rarely see grammar errors unless I’m looking and only the context registers. There are great speakers who are morons and agendas crap. She genuinely is trying to cut through it and do what she thinks is right. I respect her.",no,none
23471,1257694197240475650,@Nina_Dattebayo https://t.co/xQGoQvz1GM,no,none
23472,1255225103140429825,@wesyang Michael!,no,none
23473,1255595519247896577,@barbaragancia @GovernorVA Maravilhosa essa Bárbara...,not english,NA
23474,1255295095248732162,,no,none
23475,1255375826830442496,,no,none
23476,1255553729383653376,@crampell Over MY dead body!,no,none
23477,1255287110954778628,@tuns1999 @anastasialeev4 @RaniaKhalek We will only know when it's over and we can analyse the data.,no,none
23478,1257051200282701824,"@jackleroy15 @Public_Citizen Nick Brana - #PeoplesParty
 We spoke about Bernie taking big money at Our Revolution and endorsing Dems running for Senate in exchange for being named Chairman of the Budget Committee if Democrats won a majority. I argued that he shouldn’t make these deals:",no,none
23479,1255630146595360769,@JohnWDean Can nothing be done?,no,none
23480,1256729975375507461,"@Falkulon @seanmdav @DouthatNYT Lulz, dummy trying to convince me one incident matters more than millions of people’s decisions to stay home",no,none
23481,1255472106382467073,"@SicTransitPHL @The_Albatross @mazuretsky @FahrradAmZug @JakeAnbinder And your metro area transit modal split is, what, 9%?",no,none
23482,1254754719886725120,@stonecold2050 Isn’t trump married to an immigrant?,yes,none
23483,1255864182345515008,@edusouzalopes @marianaojafms @joicehasselmann @Gabinetedoodio Fake,no,none
23484,1257748677189345282,"@AOC Yeah, but don't we need more tax cuts for billionaires? In these difficult times, we all must sacrifice for their welfare.",no,none
23485,1255402206129520640,,no,none
23486,1255266989146324998,@NolurYllad @hbgreenphilly @ShawnHarder1 @DailyCaller I’m supporting states and cities rights while op wants to enforce the iron fist of the fed. But I’m the communist... ok,no,none
23487,1257920181285896194,,no,none
23488,1255109559682846723,@MsAvaArmstrong Ava....It all starts in Congress. Crooked Politicians not even being investigated by the supposed good people in D.C. snowballs into every law.,no,diagnostic
23489,1255187726594441218,@JohnSpacedow Stay mad boiiii https://t.co/9UYZp3WAPt https://t.co/ZoOwJ52OMP,no,none
23490,1255361538103422976,@thatothercorey @ezralbntseliot @goc2029 @redsteeze It’s a free country. I’m entitled to express my opinion. I’m not required to defer to “experts” who have been proven consistently wrong and overreactive.,no,none
23491,1306267494097747975,"@michael90300393 @YouKnow37381573 Yeah his political Slogan: “Change”🙄 &amp; stupid White Americans fell 4 it because they wanted to prove they weren’t racist.🙄See what that lack of courage did. I dont vote 4 COLOR, I voted for AMERICA ...but I will say, Romney was a disaster 2, so that year I did not vote.",no,counter
23492,1255318675630051331,@Gravitrees @KingRichard @zombs What team won the ESPN  Valorant invitional?,no,none
23493,1259915738317557760,"@ChrisLuvsAri_ @slutdrizzy @bdrepruin @affectari @afterswift13 as i said originally, “theres no excuse for racism. she knew what she was doing”.. i didnt say anything else. so for u to suddenly snap and assume that i completely her just shows that ur petty lol",no,none
23494,1255216855742021632,@FirstSquawk And this is how you start a war.... asking for reparations to countries ruled by dictators,yes,none
23495,1254935499489370117,"@prosperitypls @M1cha31Patr1ck @SaraEnki ""We have your photo! And your user name!""

No fucking shit geniuses..",no,none
23496,1255164281282113536,@lebahganteng Kuy,not english,NA
23497,1305248098168512512,@TeeWaite @AndyOstroy @realDonaldTrump https://t.co/U3cx2VBWFA,no,none
23498,1255248299612930049,@HXeSUewsgQkDkuk لحم😂😂😂😂,not english,NA
23499,1255234952200884225,@hbredda Caraca mandar e-mail pedindo pra voltar...ai é muito sem noção...,not english,NA
23500,1255512581227364353,"@_V3ritas @BodhisattvaKat @mememealone1 @CMikeSF @mama_hipster @CarlyJA22 @PuffDomino @Tam_Resist @StopCra @RomanHoratio @CBears74 @ivyjofreeman @A_Rosie_Life @JerryCann1 @TappyPaws @jidk1187 @QanonCanSuckIt @FrakerMonica @RedloraineV @Edith_Ambra @ElleWibble @imk56 Here is the bs statement they gave. I've called them and asked if any disciplinary action will be taken against the officer. Keep the Let your voices be heard (916) 362-5115

https://t.co/WHC9NFb3cR",no,none
23501,1269441158385713152,@KaitMarieox This you? https://t.co/ybcrBJ7aFW,no,none
23502,1255336678119608320,,no,none
23503,1255843814452998147,"@RonTheDogTrainR @99freemind Why would anyone in his right mind cheer on his own incremental enslavement? I'm happy with the free will God has given me to love Him more. Why would I want to be mind controlled by a government? Why should I permit others to diminish my liberty, individuality and creativity?",no,none
23504,1315380392938135558,"@GOPChairwoman @realDonaldTrump They won't have to. The stupid, unfit IMPOTUS will do it for them.",yes,none
23505,1253530914187087872,@Bobettgirl @StephenAtHome He should leave the White House in handcuffs with the rest of those crooks!,no,none
23506,1255305456094007298,@lifeorajoke12 Means alotttt ❤️❤️❤️❤️❤️ duaon mai yaad rakhen,not english,NA
23507,1255574911961255943,@FAIRImmigration @realDonaldTrump Yes a thousand times over,yes,none
23508,1255106001604403201,,no,none
23509,1255425607980199937,@latimes @latimesopinion Any Christian should,no,none
23510,1270246649961594880,@charliekirk11 @vikingmike54 https://t.co/5FL0A2Rpr8,no,none
23511,1255599311351508992,@Mc_dj_mc @a_nice_frog @bwecht @leightonnight god i wish,no,none
23512,1255257486103379970,"@RepAndyBiggsAZ @Antoinotabot They don’t need bailouts. They have PLENTY OF MONEY

FOR:  Illegals healthcare
            Illegals housing
            Illegals FREE college
            Food stamps for illegals!

Bailout? WHY???",yes,diagnostic
23513,1254780128220987397,@stonecold2050 @MaryBonita18 Ok. So we will do it then. Keep reposting this.,no,none
23514,1255262848290377728,"@Alerogracee Not possible, my wig is the first I take off stepping indoors",no,none
23515,1255408095452430336,"@NikkiMcR Matt...umm Tucker..umm Matt ok Tucker, your show..right?! Can you get control of this ignorant fool. Matt put your gas mask back on and hide in a bunker somewhere!",no,none
23516,1255308170777571328,,no,none
23517,1255272047372046336,@ShuakyeomD Enak yhaa,not english,NA
23518,1264045758958972929,@T_RoyReborn @FlyThaiMMA So is your grandma in her shitty grave.,no,none
23519,1255705527671066627,"@JoeBiden You only say that because you have dementia. Don’t worry, you’ll forget about it in a day or two.",no,none
23520,1255174600763244546,,no,none
23521,1262871059193307136,"@jesswatki118 @AOC The WI governor tried to postpone, Cuomo tried to cancel. That's the main reason the outcomes were different.",no,none
23522,1255291123637137409,@SusanStJames3 @dallascowgirl22 Add California and all sanctuary cities.,yes,none
23523,1255461547247374337,@universbutera t’es trop mignonne im cryin’,not english,NA
23524,1254564887461867520,@NICKGURR_XXX @stevemorgan18 @TheFooCommunity “it’s always black people” watch your mouth tf.,no,none
23525,1255569904146829313,"@brucemcneill5 @Ed17859264 @SenFeinstein I know what you mean, in Texas there is so much diversity, I see some people using common sense and some are much more self serving!",no,none
23526,1271563616144158720,@GOHS_official Kereen kereen👏👏👏,not english,NA
23527,1255404792400220160,@SusanStJames3 Get cuomo tf out!!,no,none
23528,1254935824199639040,,no,none
23529,1255274525455011847,@linrioni @Ivan23852746 @Sandykimberly_ I witnessed them accidentally killing a little girl in a drive by where she was just playing in front of her house. She was no more than 8 or 9 years old and her body caught at least 6 or 7 bullets.,no,none
23530,1255123309794070528,,no,none
23531,1255669923616972800,"@girlsreallyrule @lisa12932107 Slight clarification. Even more people will die as a result of his political antics. People were already dying from his political antics before COVID-19 came along.
He doesn't care about lives unless ""numbers"" make him look bad.
#TrumpLiesPeopleDie #RemoveTrump #VoteBlue2020",no,counter
23532,1255357000239722497,"@OPee80 Exactly! It's willful ignorance, at that. If it were just naivety, maybe you could reason. She tried to tell me she can't be part of the black fight because she'll fuck it up just like men fuck up being feminists. 😳",no,none
23533,1257662670804865030,@nabilelhalfawy عندك حق استاذ نبيل,not english,NA
23534,1255286708989558786,,no,none
23535,1255423446206611456,"@basic_raisin @deljase @PlopperEric @thestar_atower @dryadboy @a_nice_frog I don't know what you mean by woman of color, but she was  of Cherokee descent (both parents), and born in Indian territory.",no,none
23536,1255133386013732869,"@Sensus_Fidelium @ktcakes771 @MissiWhite4 @LifeNewsHQ @FortuneUSNews “Pro-lifers” literally stand outside clinics and yell at women. Again put your money where your mouth is, invest in women’s health and education, because doing so also cuts down on infant mortality rates, or admit you just hate women. https://t.co/6EE6Kcv8wu",no,none
23537,1258880012213727232,"@SirGabriel12 Hey, hey, here's your download link: https://t.co/zjoblByhMg. I may not always reply to you, so check that link whenever you make a new download request. Check out https://t.co/iSXofr5KoZ if you've got any questions.🤗",no,none
23538,1255278485880344576,talvez eu tenha recebido um sinal da vida hoje mas não ficou muito nítido será que podia mandar um sinal com mais clareza @ deus,not english,NA
23539,1267312096116723712,@Verda_777 @GermanyTrump @realDonaldTrump Dumb cunt,no,none
23540,1255704407729156103,"@D_Poole03 @grinninsquash @christapeterso @transitbiker I sure hope your guy wins then.

#Math",no,none
23541,1255650176326221824,@DonaldJTrumpJr How much Botox does it take to get permanent Resting Bitch Face? #TrumpCrimeFamilyForPrison,no,none
23542,1255201723787948032,"@NVImmigrants @GovSisolak Feel free to download my article, “Queering the Dream—The Impact Trump’s Decision has on LGBTQ Dreamers”. It can be downloaded for free at https://t.co/8Jw9BppMBF #Dreamers #Dreamer #DACA #immigration #LGBTQ #DREAMact",yes,none
23543,1255680402955612160,@IvankaTrump What a waste.,no,none
23544,1255643716632539136,@csilverandgold @Fake_Nietzsche @SwiftyLeZar Oh 100%,no,none
23545,1255330847420493824,"@JackBarBella @OANN To many real Americans
need help screw crooks",no,diagnostic
23546,1255474830020882435,"@TCFKA_NCSteve @AshaRangappa_ Hey guess what? We have what's called a (somewhat broken) constitutional republic, not an absolute monarchy or dictatorship... So no the president (no matter who it is, but especially with the current Idiot-in-Chief) does not have ""absolute authority""...
https://t.co/S5uypxIEpp https://t.co/fajMN5rKW0",no,none
23547,1252734969170079744,@katgal2 @PressSec @realDonaldTrump It's the other tomi😄,no,none
23548,1255420781544292365,@RedboxWire TRANSLATION: Fed prints the $160 billion and gives it to China via currency swap lines and prays to Moloch that China doesn't dump their US treasuries.,no,none
